@RELATION code_smells_extended

@ATTRIBUTE loc NUMERIC
@ATTRIBUTE wmc NUMERIC
@ATTRIBUTE cbo NUMERIC
@ATTRIBUTE lcom NUMERIC
@ATTRIBUTE rfc NUMERIC
@ATTRIBUTE noc NUMERIC
@ATTRIBUTE totalmethodsqty NUMERIC
@ATTRIBUTE totalfieldsqty NUMERIC
@ATTRIBUTE is_functional_decomposition {yes,no}
@ATTRIBUTE is_data_class {yes,no}
@ATTRIBUTE is_lazy_class {yes,no}
@ATTRIBUTE is_spaghetti {yes,no}
@ATTRIBUTE is_swiss_army_knife {yes,no}
@ATTRIBUTE is_blob {yes,no}
@ATTRIBUTE has_long_method {yes,no}
@ATTRIBUTE has_long_parameter_list {yes,no}

@DATA
9,3,0,3,0,0,3,0,no,no,no,no,no,no,no,no
5,1,6,0,0,0,1,0,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
24,5,10,1,5,0,3,4,no,no,no,no,no,no,no,no
12,2,12,0,4,0,2,4,no,no,no,no,no,no,no,no
17,4,6,3,5,0,3,4,no,no,no,no,no,no,no,no
10,2,8,0,4,0,2,1,no,no,yes,no,no,no,no,no
29,8,3,1,10,0,2,1,no,no,yes,no,no,no,no,no
10,8,3,28,0,0,8,0,no,no,no,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
11,0,6,0,0,0,0,9,no,yes,no,no,no,no,no,no
25,1,3,0,0,0,1,5,no,no,no,no,no,no,no,no
4,2,1,1,0,0,2,0,no,no,yes,no,no,no,no,no
5,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
50,3,6,1,18,0,2,0,no,no,no,no,no,no,no,no
47,1,4,0,0,0,1,16,no,yes,no,no,no,no,no,no
3,1,4,0,0,0,1,0,no,no,yes,no,no,no,no,no
9,1,1,0,0,0,1,5,no,no,no,no,no,no,no,no
25,4,29,2,11,0,4,6,no,no,no,no,no,no,no,no
5,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
38,4,8,0,6,0,3,2,no,no,no,no,no,no,no,no
111,16,12,0,28,0,3,5,no,no,no,no,no,no,no,no
6,1,1,0,0,0,1,2,no,no,yes,no,no,no,no,no
34,9,1,0,2,0,7,2,no,no,no,no,no,no,no,no
7,0,6,0,0,0,0,5,no,no,no,no,no,no,no,no
65,11,6,1,17,0,3,2,no,no,no,no,no,no,no,no
6,1,5,0,5,0,1,1,no,no,yes,no,no,no,no,no
24,3,8,0,12,0,3,13,no,no,no,no,no,no,no,yes
26,1,2,0,0,0,1,2,no,no,yes,no,no,no,no,no
37,9,4,0,1,0,8,3,no,no,no,no,no,no,no,no
19,4,4,0,9,0,1,0,no,no,yes,no,no,no,no,no
10,2,8,0,4,0,2,1,no,no,yes,no,no,no,no,no
5,1,6,0,8,0,1,0,no,no,yes,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
8,6,2,15,0,0,6,0,no,no,no,no,no,no,no,no
4,2,2,1,0,0,2,0,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
9,2,7,0,2,0,2,1,no,no,yes,no,no,no,no,no
6,4,3,6,0,0,4,0,no,no,no,no,no,no,no,no
9,2,7,0,1,0,2,1,no,no,yes,no,no,no,no,no
10,1,2,0,0,0,1,6,no,no,no,no,no,no,no,no
15,3,14,1,7,0,3,4,no,no,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
8,2,1,1,0,0,2,0,no,no,yes,no,no,no,no,no
12,1,2,0,0,0,1,8,no,no,no,no,no,no,no,no
2,0,1,0,0,0,0,0,no,no,yes,no,no,no,no,no
5,3,2,3,0,0,3,0,no,no,no,no,no,no,no,no
10,1,1,0,0,0,1,6,no,no,no,no,no,no,no,no
46,1,2,0,0,0,1,25,no,yes,no,no,no,no,no,no
20,3,2,1,5,0,3,1,no,no,no,no,no,no,no,no
5,1,3,0,1,0,1,0,no,no,yes,no,no,no,no,no
5,1,2,0,0,0,1,1,no,no,yes,no,no,no,no,no
21,3,13,1,11,0,2,2,no,no,yes,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
103,11,8,0,36,0,5,17,no,no,no,no,no,no,no,no
6,1,1,0,0,0,1,2,no,no,yes,no,no,no,no,no
34,9,1,2,0,0,4,2,no,no,no,no,no,no,no,no
58,11,18,3,40,0,3,4,no,no,no,no,no,no,no,yes
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
17,1,0,0,0,0,1,13,no,yes,no,no,no,no,no,no
208,20,19,11,22,0,10,4,no,no,no,no,no,no,no,no
21,6,4,8,5,0,5,2,no,no,no,no,no,no,no,no
20,3,19,1,7,0,3,9,no,no,no,no,no,no,no,no
4,2,1,1,0,0,2,0,no,no,yes,no,no,no,no,no
24,2,5,0,6,0,1,0,no,no,yes,no,no,no,no,no
9,2,7,0,2,0,2,1,no,no,yes,no,no,no,no,no
54,3,2,1,6,0,3,1,no,no,no,no,no,no,no,no
13,3,5,0,1,0,2,1,no,no,yes,no,no,no,no,no
9,1,0,0,0,0,1,5,no,no,no,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
11,1,6,0,1,0,1,0,no,no,yes,no,no,no,no,no
23,3,5,1,0,0,3,7,no,no,no,no,no,no,no,yes
12,2,2,1,3,0,2,0,no,no,yes,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
25,5,13,6,27,0,4,2,no,no,no,no,no,no,no,no
9,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
19,17,11,136,0,0,17,0,no,no,no,no,no,no,no,no
4,2,6,1,0,0,2,0,no,no,yes,no,no,no,no,no
13,1,1,0,0,0,1,9,no,yes,no,no,no,no,no,no
5,1,3,0,2,0,1,0,no,no,yes,no,no,no,no,no
63,11,42,14,19,0,9,9,no,no,no,no,no,no,no,no
6,1,8,0,2,0,1,1,no,no,yes,no,no,no,no,no
29,4,28,0,9,0,4,5,no,no,no,no,no,no,no,no
4,2,1,1,0,0,2,0,no,no,yes,no,no,no,no,no
12,3,5,0,4,0,3,1,no,no,no,no,no,no,no,no
7,1,2,0,0,0,1,3,no,no,no,no,no,no,no,no
14,1,9,0,6,0,1,1,no,no,yes,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
3,0,3,0,0,0,0,1,no,no,yes,no,no,no,no,no
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
68,7,10,0,14,0,4,12,no,no,no,no,no,no,no,no
6,1,5,0,6,0,1,0,no,no,yes,no,no,no,no,no
936,43,25,0,45,0,19,12,no,no,no,no,no,no,no,yes
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
33,1,6,0,2,0,1,1,no,no,yes,no,no,no,no,no
15,1,7,0,15,0,1,1,no,no,yes,no,no,no,no,no
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
8,0,3,0,0,0,0,6,no,no,no,no,no,no,no,no
13,1,2,0,0,0,1,2,no,no,yes,no,no,no,no,no
13,1,2,0,0,0,1,9,no,yes,no,no,no,no,no,no
35,11,36,55,0,0,11,0,no,no,no,no,no,no,no,yes
15,1,9,0,13,0,1,2,no,no,yes,no,no,no,no,no
9,1,4,0,4,0,1,4,no,no,no,no,no,no,no,no
14,1,0,0,0,0,1,0,no,no,yes,no,no,no,no,no
13,3,3,0,0,0,3,2,no,no,no,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
10,1,1,0,0,0,1,6,no,no,no,no,no,no,no,no
9,1,5,0,3,0,1,4,no,no,no,no,no,no,no,no
183,10,15,0,0,0,10,37,no,no,no,no,no,no,no,yes
9,2,2,0,2,0,1,0,no,no,yes,no,no,no,no,no
33,6,32,0,11,0,4,5,no,no,no,no,no,no,no,no
132,4,8,1,11,0,3,1,no,no,no,no,no,no,no,no
49,7,18,0,30,0,2,6,no,no,no,no,no,no,no,no
12,1,5,0,0,0,1,8,no,no,no,no,no,no,no,no
15,4,17,0,4,0,4,1,no,no,no,no,no,no,no,no
120,1,12,0,0,0,1,26,no,yes,no,no,no,no,no,no
21,4,9,0,5,0,1,2,no,no,yes,no,no,no,no,no
458,96,16,246,119,0,25,8,no,no,no,no,no,no,yes,no
23,7,2,4,2,0,5,1,no,no,no,no,no,no,no,no
54,9,11,0,22,0,4,3,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
79,1,0,0,0,0,1,0,no,no,no,no,no,no,no,no
6,1,4,0,5,0,1,0,no,no,yes,no,no,no,no,no
12,3,1,0,6,0,3,1,no,no,no,no,no,no,no,no
2,0,2,0,0,0,0,0,no,no,yes,no,no,no,no,no
33,1,0,0,0,0,1,0,no,no,yes,no,no,no,no,no
69,1,0,0,0,0,1,0,no,no,no,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
10,1,1,0,0,0,1,6,no,no,no,no,no,no,no,no
13,2,8,0,5,0,1,2,no,no,yes,no,no,no,no,no
148,1,6,0,0,0,1,57,no,yes,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
12,1,0,0,0,0,1,8,no,no,no,no,no,no,no,no
14,2,2,0,13,0,1,0,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
8,0,4,0,0,0,0,6,no,no,no,no,no,no,no,no
22,3,19,1,19,0,3,3,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
44,1,4,0,0,0,1,16,no,yes,no,no,no,no,no,no
26,7,7,9,0,0,7,3,no,no,no,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
73,1,3,0,0,0,1,2,no,no,no,no,no,no,no,no
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
2,0,2,0,0,0,0,0,no,no,yes,no,no,no,no,no
4,2,1,1,0,0,2,0,no,no,yes,no,no,no,no,no
17,1,0,0,0,0,1,13,no,yes,no,no,no,no,no,no
27,1,0,0,0,0,1,23,no,yes,no,no,no,no,no,no
28,8,3,3,5,0,3,0,no,no,no,no,no,no,no,no
1402,390,93,508,282,0,41,28,no,no,no,yes,no,yes,yes,yes
356,53,23,28,72,0,9,7,no,no,no,no,no,no,no,yes
5,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
34,3,15,0,15,0,3,5,no,no,no,no,no,no,no,no
6,0,3,0,0,0,0,4,no,no,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
5,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
19,3,5,1,0,0,3,8,no,no,no,no,no,no,no,yes
8,1,2,0,2,0,1,0,no,no,yes,no,no,no,no,no
10,0,3,0,0,0,0,8,no,no,no,no,no,no,no,no
3,1,0,0,0,0,1,0,no,no,yes,no,no,no,no,no
115,27,27,9,74,0,6,8,no,no,no,no,no,no,no,no
37,4,4,4,7,0,4,1,no,no,no,no,no,no,no,no
81,10,22,1,32,0,2,5,no,no,no,no,no,no,no,no
32,10,6,6,34,0,4,0,no,no,no,no,no,no,no,no
13,3,8,1,0,0,3,2,no,no,no,no,no,no,no,no
11,2,2,1,3,0,2,0,no,no,yes,no,no,no,no,no
15,3,14,1,7,0,3,4,no,no,no,no,no,no,no,no
11,2,2,1,5,0,2,0,no,no,yes,no,no,no,no,no
47,6,12,0,6,0,4,4,no,no,no,no,no,no,no,no
11,2,2,1,5,0,2,0,no,no,yes,no,no,no,no,no
20,5,8,3,14,0,3,1,no,no,no,no,no,no,no,no
23,7,43,21,0,0,7,0,no,no,no,no,no,no,no,yes
33,8,5,0,16,0,5,2,no,no,no,no,no,no,no,no
6,4,2,6,0,0,4,0,no,no,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
119,21,35,18,76,0,9,11,no,no,no,no,no,no,no,no
10,1,1,0,0,0,1,6,no,no,no,no,no,no,no,no
100,17,21,0,44,0,4,6,no,no,no,no,no,no,no,no
6,1,1,0,0,0,1,2,no,no,yes,no,no,no,no,no
34,5,13,0,8,0,2,4,no,no,no,no,no,no,no,no
15,1,2,0,0,0,1,2,no,no,yes,no,no,no,no,no
261,14,18,3,47,0,6,4,no,no,no,no,no,no,no,no
8,1,9,0,3,0,1,1,no,no,yes,no,no,no,no,no
3,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
20,6,24,15,0,0,6,0,no,no,no,no,no,no,no,yes
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
225,54,12,475,9,0,38,17,no,no,no,no,no,no,no,yes
3,1,3,0,0,0,1,0,no,no,yes,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
13,3,8,3,2,0,3,1,no,no,no,no,no,no,no,no
14,1,1,0,0,0,1,10,no,yes,no,no,no,no,no,no
5,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
8,1,12,0,4,0,1,3,no,no,no,no,no,no,no,no
3,1,0,0,0,0,1,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
9,2,7,0,1,0,2,1,no,no,yes,no,no,no,no,no
68,20,11,26,31,0,8,2,no,no,no,no,no,no,no,no
4,1,5,0,0,0,1,1,no,no,yes,no,no,no,no,no
9,2,8,0,3,0,2,1,no,no,yes,no,no,no,no,no
35,9,8,1,11,0,2,4,no,no,no,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
37,10,1,1,2,0,6,2,no,no,no,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
65,3,4,1,9,0,3,1,no,no,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
8,1,1,0,0,0,1,4,no,no,no,no,no,no,no,no
100,17,21,0,44,0,4,6,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
12,2,6,0,14,0,2,2,no,no,yes,no,no,no,no,no
41,7,18,1,19,0,2,4,no,no,no,no,no,no,no,no
6,1,0,0,0,0,1,2,no,no,yes,no,no,no,no,no
8,1,4,0,4,0,1,0,no,no,yes,no,no,no,no,no
54,9,10,0,15,0,4,6,no,no,no,no,no,no,no,no
54,11,13,0,26,0,8,4,no,no,no,no,no,no,no,yes
4,2,4,1,0,0,2,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
17,1,10,0,15,0,1,2,no,no,yes,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
12,1,2,0,0,0,1,8,no,no,no,no,no,no,no,no
35,5,12,1,20,0,3,3,no,no,no,no,no,no,no,no
50,11,12,0,19,0,1,3,no,no,no,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
16,1,1,0,0,0,1,12,no,yes,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
3,1,3,0,0,0,1,0,no,no,yes,no,no,no,no,no
41,4,9,0,3,0,3,2,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
36,1,3,0,0,0,1,3,no,no,no,no,no,no,no,no
7,1,9,0,1,0,1,2,no,no,yes,no,no,no,no,no
5,3,1,3,0,0,3,0,no,no,no,no,no,no,no,no
6,1,4,0,6,0,1,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
5,1,3,0,3,0,1,0,no,no,yes,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
10,1,1,0,0,0,1,6,no,no,no,no,no,no,no,no
27,6,7,4,12,0,5,1,no,no,no,no,no,no,no,no
2,0,2,0,0,0,0,0,no,no,yes,no,no,no,no,no
10,4,4,0,9,0,1,0,no,no,yes,no,no,no,no,no
12,1,2,0,3,0,1,0,no,no,yes,no,no,no,no,no
34,1,0,0,0,0,1,0,no,no,yes,no,no,no,no,no
25,5,13,6,14,0,4,4,no,no,no,no,no,no,no,no
61,1,16,0,2,0,1,2,no,no,no,no,no,no,no,no
5,1,5,0,1,0,1,0,no,no,yes,no,no,no,no,no
2,0,1,0,0,0,0,0,no,no,yes,no,no,no,no,no
367,96,47,330,85,0,28,20,no,no,no,no,no,no,no,yes
8,1,4,0,6,0,1,3,no,no,no,no,no,no,no,no
8,2,24,1,0,0,2,0,no,no,yes,no,no,no,no,yes
104,26,19,0,25,0,8,6,no,no,no,no,no,no,no,yes
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
5,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
11,3,7,1,4,0,2,1,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
4,2,5,1,0,0,2,0,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
13,1,2,0,0,0,1,2,no,no,yes,no,no,no,no,no
61,3,6,1,11,0,3,13,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
24,3,4,1,3,0,2,13,no,yes,no,no,no,no,no,no
13,11,4,55,0,0,11,0,no,no,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
14,0,5,0,0,0,0,12,no,yes,no,no,no,no,no,no
10,1,1,0,0,0,1,6,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
27,8,1,0,4,0,8,1,no,no,no,no,no,no,no,no
34,1,4,0,0,0,1,16,no,yes,no,no,no,no,no,no
3,1,4,0,0,0,1,0,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
83,10,4,28,17,0,8,5,no,no,no,no,no,no,no,no
73,5,10,0,11,0,3,3,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
8,2,3,1,4,0,2,0,no,no,yes,no,no,no,no,no
10,1,1,0,0,0,1,6,no,no,no,no,no,no,no,no
58,15,2,8,2,0,13,7,no,no,no,no,no,no,no,yes
5,1,5,0,1,0,1,0,no,no,yes,no,no,no,no,no
540,44,42,29,80,0,10,14,no,no,no,no,no,no,yes,yes
6,1,3,0,1,0,1,1,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
6,1,1,0,0,0,1,2,no,no,yes,no,no,no,no,no
11,1,2,0,0,0,1,2,no,no,yes,no,no,no,no,no
4,2,4,1,0,0,2,0,no,no,yes,no,no,no,no,no
21,2,14,1,10,0,2,2,no,no,yes,no,no,no,no,no
45,4,9,3,5,0,3,1,no,no,no,no,no,no,no,no
7,1,0,0,1,0,1,3,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
9,2,7,0,2,0,2,1,no,no,yes,no,no,no,no,no
5,0,5,0,0,0,0,3,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
62,5,8,1,16,0,3,1,no,no,no,no,no,no,no,no
16,5,2,1,3,0,3,1,no,no,no,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
37,5,42,0,15,0,5,6,no,no,no,no,no,no,no,no
5,2,5,0,0,0,2,1,no,no,yes,no,no,no,no,no
12,1,4,0,4,0,1,5,no,no,no,no,no,no,no,no
24,6,10,6,21,0,4,1,no,no,no,no,no,no,no,yes
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
6,1,8,0,2,0,1,1,no,no,yes,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
6,3,5,1,2,0,2,0,no,no,yes,no,no,no,no,no
51,9,10,1,22,0,3,10,no,no,no,no,no,no,no,no
3,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
8,2,14,1,0,0,2,0,no,no,yes,no,no,no,no,yes
11,1,1,0,0,0,1,7,no,no,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
20,1,3,0,0,0,1,9,no,yes,no,no,no,no,no,no
53,9,10,0,15,0,4,5,no,no,no,no,no,no,no,no
9,1,1,0,0,0,1,5,no,no,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
6,0,2,0,0,0,0,4,no,no,no,no,no,no,no,no
5,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
10,1,1,0,0,0,1,6,no,no,no,no,no,no,no,no
58,1,0,0,0,0,1,0,no,no,no,no,no,no,no,no
21,1,2,0,0,0,1,2,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
631,130,143,626,200,0,41,46,no,no,no,yes,no,yes,yes,yes
9,2,2,1,0,0,2,1,no,no,yes,no,no,no,no,no
26,4,12,0,4,0,3,6,no,no,no,no,no,no,no,no
9,2,8,0,1,0,2,1,no,no,yes,no,no,no,no,no
14,3,5,0,2,0,3,1,no,no,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
6,1,2,0,3,0,1,0,no,no,yes,no,no,no,no,no
34,9,6,1,20,0,2,1,no,no,yes,no,no,no,no,no
30,1,0,0,0,0,1,0,no,no,yes,no,no,no,no,no
89,21,17,0,30,0,4,3,no,no,no,no,no,no,no,no
5,1,3,0,2,0,1,0,no,no,yes,no,no,no,no,no
10,2,6,0,3,0,1,0,no,no,yes,no,no,no,no,no
3,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
2,0,2,0,0,0,0,0,no,no,yes,no,no,no,no,no
39,11,7,15,9,0,6,2,no,no,no,no,no,no,no,no
17,1,2,0,0,0,1,8,no,no,no,no,no,no,no,no
5,1,1,0,0,0,1,0,no,no,yes,no,no,no,no,no
388,102,20,961,38,0,54,29,no,no,no,no,no,no,no,yes
44,0,0,0,2,0,0,42,no,yes,no,no,no,no,no,no
615,1,21,0,0,0,1,69,no,yes,no,no,no,no,no,no
123,9,7,1,23,0,3,1,no,no,no,no,no,no,no,no
4,2,5,1,0,0,2,0,no,no,yes,no,no,no,no,no
18,2,9,0,9,0,1,2,no,no,yes,no,no,no,no,no
19,5,4,1,5,0,3,1,no,no,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
27,3,16,0,20,0,1,6,no,no,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
26,0,3,0,0,0,0,24,no,yes,no,no,no,no,no,no
18,5,5,0,5,0,5,1,no,no,no,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
9,2,4,0,1,0,2,1,no,no,yes,no,no,no,no,no
6,4,2,6,0,0,4,0,no,no,no,no,no,no,no,no
27,5,8,0,21,0,1,1,no,no,yes,no,no,no,no,no
24,8,4,0,8,0,3,6,no,no,no,no,no,no,no,yes
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
138,15,4,0,6,0,2,13,no,no,no,no,no,no,no,no
58,5,15,0,10,0,2,4,no,no,no,no,no,no,no,no
6,1,3,0,0,0,1,2,no,no,yes,no,no,no,no,no
99,28,15,27,26,0,15,3,no,no,no,no,no,no,no,no
11,3,32,3,0,0,3,0,no,no,no,no,no,no,no,yes
4,1,5,0,0,0,1,1,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
1425,144,102,563,265,0,58,32,no,no,no,yes,no,yes,no,yes
3,1,4,0,0,0,1,0,no,no,yes,no,no,no,no,no
32,6,1,0,0,0,6,3,no,no,no,no,no,no,no,no
85,13,34,17,66,0,7,11,no,no,no,no,no,no,no,no
21,1,0,0,3,0,1,17,no,yes,no,no,no,no,no,no
10,2,10,1,3,0,2,1,no,no,yes,no,no,no,no,no
60,4,10,0,5,0,3,3,no,no,no,no,no,no,no,no
27,6,5,0,10,0,4,3,no,no,no,no,no,no,no,no
8,1,1,0,0,0,1,4,no,no,no,no,no,no,no,no
48,4,6,3,9,0,3,1,no,no,no,no,no,no,no,no
17,1,2,0,0,0,1,4,no,no,no,no,no,no,no,no
11,2,4,0,4,0,1,0,no,no,yes,no,no,no,no,no
9,2,7,0,1,0,2,1,no,no,yes,no,no,no,no,no
5,3,1,3,0,0,3,0,no,no,no,no,no,no,no,no
10,1,1,0,0,0,1,6,no,no,no,no,no,no,no,no
95,18,24,0,40,0,3,10,no,no,no,no,no,no,no,yes
73,4,5,0,0,0,4,20,no,no,no,no,no,no,no,yes
542,117,56,93,151,0,27,19,no,no,no,yes,no,yes,yes,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
46,2,5,0,3,0,1,7,no,no,no,no,no,no,no,no
17,4,1,0,0,0,4,2,no,no,no,no,no,no,no,no
45,7,10,1,23,0,3,7,no,no,no,no,no,no,no,no
26,6,15,0,13,0,3,2,no,no,no,no,no,no,no,no
21,2,2,1,17,0,2,1,no,no,yes,no,no,no,no,no
9,2,8,0,2,0,2,1,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
8,1,1,0,0,0,1,4,no,no,no,no,no,no,no,no
10,1,1,0,0,0,1,6,no,no,no,no,no,no,no,no
11,1,2,0,0,0,1,7,no,no,no,no,no,no,no,no
17,3,2,1,5,0,3,1,no,no,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
8,2,1,1,0,0,2,0,no,no,yes,no,no,no,no,no
53,10,19,8,28,0,5,9,no,no,no,no,no,no,no,no
2,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no
13,1,2,0,0,0,1,3,no,no,no,no,no,no,no,no
41,11,10,17,0,0,11,4,no,no,no,no,no,no,no,no
28,1,3,0,0,0,1,6,no,no,no,no,no,no,no,no
5,1,1,0,0,0,1,1,no,no,yes,no,no,no,no,no
4,0,4,0,0,0,0,2,no,no,yes,no,no,no,no,no
7,1,1,0,0,0,1,3,no,no,no,no,no,no,no,no
