@RELATION code_smells_extended

@ATTRIBUTE cbo NUMERIC
@ATTRIBUTE cbomodified NUMERIC
@ATTRIBUTE fanin NUMERIC
@ATTRIBUTE fanout NUMERIC
@ATTRIBUTE wmc NUMERIC
@ATTRIBUTE dit NUMERIC
@ATTRIBUTE noc NUMERIC
@ATTRIBUTE rfc NUMERIC
@ATTRIBUTE lcom NUMERIC
@ATTRIBUTE lcom* NUMERIC
@ATTRIBUTE tcc NUMERIC
@ATTRIBUTE lcc NUMERIC
@ATTRIBUTE totalmethodsqty NUMERIC
@ATTRIBUTE staticmethodsqty NUMERIC
@ATTRIBUTE publicmethodsqty NUMERIC
@ATTRIBUTE privatemethodsqty NUMERIC
@ATTRIBUTE protectedmethodsqty NUMERIC
@ATTRIBUTE defaultmethodsqty NUMERIC
@ATTRIBUTE visiblemethodsqty NUMERIC
@ATTRIBUTE abstractmethodsqty NUMERIC
@ATTRIBUTE finalmethodsqty NUMERIC
@ATTRIBUTE synchronizedmethodsqty NUMERIC
@ATTRIBUTE totalfieldsqty NUMERIC
@ATTRIBUTE staticfieldsqty NUMERIC
@ATTRIBUTE publicfieldsqty NUMERIC
@ATTRIBUTE privatefieldsqty NUMERIC
@ATTRIBUTE protectedfieldsqty NUMERIC
@ATTRIBUTE defaultfieldsqty NUMERIC
@ATTRIBUTE finalfieldsqty NUMERIC
@ATTRIBUTE synchronizedfieldsqty NUMERIC
@ATTRIBUTE nosi NUMERIC
@ATTRIBUTE loc NUMERIC
@ATTRIBUTE returnqty NUMERIC
@ATTRIBUTE loopqty NUMERIC
@ATTRIBUTE comparisonsqty NUMERIC
@ATTRIBUTE trycatchqty NUMERIC
@ATTRIBUTE parenthesizedexpsqty NUMERIC
@ATTRIBUTE stringliteralsqty NUMERIC
@ATTRIBUTE numbersqty NUMERIC
@ATTRIBUTE assignmentsqty NUMERIC
@ATTRIBUTE mathoperationsqty NUMERIC
@ATTRIBUTE variablesqty NUMERIC
@ATTRIBUTE maxnestedblocksqty NUMERIC
@ATTRIBUTE anonymousclassesqty NUMERIC
@ATTRIBUTE innerclassesqty NUMERIC
@ATTRIBUTE lambdasqty NUMERIC
@ATTRIBUTE uniquewordsqty NUMERIC
@ATTRIBUTE modifiers NUMERIC
@ATTRIBUTE logstatementsqty NUMERIC
@ATTRIBUTE is_functional_decomposition {yes,no}
@ATTRIBUTE is_data_class {yes,no}
@ATTRIBUTE is_lazy_class {yes,no}
@ATTRIBUTE has_long_method {yes,no}
@ATTRIBUTE has_long_parameter_list {yes,no}
@ATTRIBUTE is_spaghetti {yes,no}
@ATTRIBUTE is_swiss_army_knife {yes,no}
@ATTRIBUTE is_blob {yes,no}

@DATA
2,3,1,2,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,no,no,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,16,0,0,0,0,0,12,0,0,0,12,0,0,0,0,30,24,0,no,yes,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,24,0,no,no,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,13,0,0,0,0,0,9,0,0,0,9,0,0,0,0,25,24,0,no,yes,no,no,no,no,no,no
3,3,0,3,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,2,0,0,2,0,8,25,0,no,no,yes,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,13,24,0,no,no,no,no,no,no,no,no
4,4,0,4,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,35,0,0,0,0,0,7,0,0,0,10,0,0,3,0,34,24,0,no,yes,no,no,no,no,no,no
2,5,3,2,3,2,3,2,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,0,12,2,0,0,0,0,1,0,1,0,1,0,0,0,0,18,1025,0,no,no,no,no,no,no,no,no
6,9,3,6,5,2,0,0,0,0.2,0.5,0.5,5,1,3,1,1,0,4,0,0,0,1,0,0,1,0,0,0,0,0,17,2,0,0,0,0,5,1,2,0,1,0,0,0,0,13,1,0,no,no,no,no,no,no,no,no
11,13,2,11,29,1,0,51,24,0.825,0.0,0.0,8,0,2,6,0,0,2,0,0,0,5,4,0,5,0,0,4,0,0,110,5,2,11,0,0,40,16,39,5,35,2,0,0,0,102,1,0,no,no,no,no,yes,no,no,no
4,4,0,4,3,1,0,7,3,0.0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,16,3,0,0,0,0,5,1,5,0,6,0,0,0,1,33,26,0,no,no,no,no,no,no,no,no
8,8,0,8,2,1,0,2,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,2,0,1,0,1,0,0,0,0,22,1,0,no,no,yes,no,no,no,no,no
8,8,0,8,2,1,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,2,0,1,0,1,0,0,0,0,18,1,0,no,no,yes,no,no,no,no,no
0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,no,no,yes,no,no,no,no,no
0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,no,no,yes,no,no,no,no,no
0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,no,no,yes,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,3,0,0,0,0,12,25,0,no,no,no,no,no,no,no,no
1,1,0,1,1,2,0,0,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,1,0,0,0,0,0,15,1,0,no,no,yes,no,no,no,no,no
4,4,0,4,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,20,0,0,0,0,0,16,0,0,0,16,0,0,0,0,44,25,0,no,yes,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,1,0,0,0,0,11,25,0,no,no,yes,no,no,no,no,no
8,8,0,8,2,1,0,2,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,2,0,1,0,1,0,0,0,0,18,1,0,no,no,yes,no,no,no,no,no
3,3,0,3,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,5,0,0,0,0,17,24,0,no,no,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,24,0,no,no,yes,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,4,0,0,0,0,14,24,0,no,no,no,no,no,no,no,no
10,10,0,10,3,1,0,4,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,15,3,0,0,0,0,0,0,2,0,4,0,0,0,0,30,1,0,no,no,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,24,0,no,no,no,no,no,no,no,no
25,27,2,25,50,1,0,47,0,0.75000006,0.6111111,0.6111111,10,0,9,1,0,0,9,0,0,0,10,1,0,10,0,0,10,0,16,273,10,0,28,1,0,29,17,116,3,79,3,0,0,0,135,1,0,no,no,no,no,yes,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,4,0,0,0,0,15,25,0,no,no,no,no,no,no,no,no
2,9,7,2,12,1,0,0,66,0.0,0.0,0.0,12,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,no,no,no,no,no,no,no,no
3,3,0,3,1,1,0,2,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,0,no,no,yes,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,9,0,0,0,0,0,7,0,0,0,5,0,0,0,0,17,25,0,no,no,no,no,no,no,no,no
9,13,4,9,8,2,0,0,2,0.5416667,0.4642857,0.75,8,1,7,0,1,0,8,0,0,0,3,0,0,3,0,0,0,0,0,30,4,0,0,0,0,4,2,5,0,3,0,0,0,0,15,1,0,no,no,no,no,no,no,no,no
1,1,0,1,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,8,0,no,no,yes,no,no,no,no,no
30,31,1,30,13,1,0,25,0,0.65999997,0.6666667,1.0,10,0,9,1,0,0,9,0,0,0,10,1,0,10,0,0,10,0,0,81,10,0,0,0,0,18,0,27,0,31,1,0,0,0,92,1,0,no,no,no,no,no,no,no,no
1,3,2,1,1,2,0,0,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,1,0,no,no,yes,no,no,no,no,no
1,2,1,1,7,1,0,3,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,2,0,0,2,4,2,0,2,1,0,0,0,26,1,0,no,no,yes,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,5,0,0,0,0,13,24,0,no,no,no,no,no,no,no,no
2,6,4,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,no,no,yes,no,no,no,no,no
8,16,8,8,42,1,0,25,78,0.0,0.0,0.0,13,12,12,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,9,147,12,0,0,0,0,31,0,37,8,13,1,0,0,0,40,17,0,yes,no,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,5,0,0,0,0,15,24,0,no,no,no,no,no,no,no,no
0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,no,no,yes,no,no,no,no,no
2,3,1,2,7,1,0,0,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,no,no,no,no,no,no,no,no
15,15,0,15,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,2,0,0,29,1,0,no,no,no,no,no,no,no,no
15,20,5,15,95,1,0,65,0,0.627451,1.0,1.0,17,0,11,6,0,0,11,0,0,0,3,0,0,3,0,0,3,0,3,418,0,1,11,0,0,2,31,102,0,98,4,4,0,0,151,1,0,no,no,no,yes,no,no,no,no
15,16,1,15,7,2,0,25,9,0.5,1.0,1.0,6,0,2,4,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,97,0,1,0,0,4,27,11,27,8,27,1,0,0,0,54,1,0,no,no,no,no,no,no,no,no
8,8,0,8,2,1,0,4,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,2,0,1,0,1,0,0,0,0,17,1,0,no,no,yes,no,no,no,no,no
4,5,1,4,1,1,0,3,0,0.0,?,?,1,1,1,0,0,0,1,0,0,0,3,0,0,3,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,3,0,0,0,0,10,17,0,no,no,no,no,no,no,no,no
7,7,0,7,1,1,0,12,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,15,1,0,0,0,0,0,1,4,0,5,0,0,0,0,55,1,0,no,no,yes,no,no,no,no,no
8,11,3,8,9,1,2,134,10,0.0,0.0,0.0,5,2,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,56,5,0,1,0,0,0,1,37,0,23,1,0,0,3,53,1025,0,no,no,no,no,no,no,no,no
12,12,0,12,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,195,0,0,0,0,0,1,0,0,0,18,0,0,6,0,28,25,0,no,yes,no,no,no,no,no,no
2,9,7,2,3,2,6,2,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,1,0,1,0,0,1,0,0,12,2,0,0,0,0,1,0,1,0,1,0,0,0,0,19,1025,0,no,no,no,no,no,no,no,no
0,0,0,0,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,16,0,no,no,no,no,no,no,no,no
3,3,0,3,3,1,0,6,1,0.33333334,0.33333334,0.33333334,3,0,2,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,0,46,2,0,0,0,0,33,1,20,0,20,0,0,0,0,56,26,0,no,no,no,no,no,no,no,no
8,8,0,8,2,1,0,2,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,2,0,1,0,1,0,0,0,0,19,1,0,no,no,yes,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,1,0,0,0,0,8,25,0,no,no,yes,no,no,no,no,no
8,8,0,8,2,1,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,2,0,1,0,1,0,0,0,0,17,1,0,no,no,yes,no,no,no,no,no
12,12,0,12,9,1,0,13,13,0.75,0.0,0.0,6,0,6,0,0,0,6,0,0,0,2,1,0,2,0,0,0,0,1,37,2,1,0,2,0,6,0,10,0,10,4,0,0,0,70,1,0,no,no,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,24,0,no,no,no,no,no,no,no,no
10,13,3,10,10,1,0,16,0,0.375,1.0,1.0,4,0,3,1,0,0,3,0,0,0,2,1,0,2,0,0,2,0,1,56,0,0,0,0,0,7,3,16,0,16,1,2,0,0,54,1,0,no,no,no,no,no,no,no,no
21,22,1,21,4,1,0,7,2,0.6785714,0.33333334,0.33333334,4,0,3,0,1,0,4,0,0,0,7,0,0,7,0,0,0,0,0,21,4,0,0,0,0,1,0,0,0,7,0,0,0,0,34,1,0,no,no,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,24,0,no,no,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,17,0,0,0,0,0,13,0,0,0,13,0,0,0,0,32,24,0,no,yes,no,no,no,no,no,no
0,0,0,0,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-1,0,no,no,no,no,no,no,no,no
6,6,0,6,1,1,0,0,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,no,no,yes,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,13,24,0,no,no,no,no,no,no,no,no
10,13,3,10,5,2,0,5,1,0.4166667,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,4,0,0,4,0,0,0,0,0,24,0,0,0,0,0,5,0,6,0,5,2,0,0,0,22,1,0,no,no,no,no,no,no,no,no
12,20,8,12,2,2,0,4,0,0.125,1.0,1.0,2,2,2,0,0,0,2,0,0,0,4,0,0,4,0,0,0,0,0,12,2,0,0,0,0,6,3,0,0,4,0,0,0,0,15,1,0,no,no,no,no,no,no,no,no
6,7,1,6,4,1,0,5,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,4,1,0,4,0,0,4,0,0,17,2,0,0,0,0,0,0,1,0,4,1,0,0,0,33,1,0,no,no,no,no,no,no,no,no
8,8,0,8,2,1,0,4,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,10,1,0,0,0,0,2,0,2,0,2,0,0,0,0,22,1,0,no,no,yes,no,no,no,no,no
3,4,1,3,8,1,0,10,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,0,1,0,0,1,0,1,29,0,0,1,0,0,4,2,5,0,5,2,0,0,0,23,1,0,no,no,yes,no,no,no,no,no
3,6,3,3,8,1,0,0,28,0.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,no,no,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,1,0,0,0,0,8,25,0,no,no,yes,no,no,no,no,no
6,7,1,6,0,1,0,0,0,?,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,9,1,0,9,0,0,1,0,0,11,0,0,0,0,0,0,1,1,0,9,0,0,0,0,27,1,0,no,yes,no,no,no,no,no,no
3,3,0,3,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,25,0,0,0,0,0,4,0,0,0,5,0,0,2,0,20,25,0,no,no,no,no,no,no,no,no
1,3,2,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,no,no,yes,no,no,no,no,no
1,1,0,1,1,2,0,0,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,1,0,0,0,0,0,22,1,0,no,no,yes,no,no,no,no,no
6,6,0,6,3,1,0,18,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,50,2,0,1,0,0,56,0,40,1,39,1,0,0,0,86,26,0,no,no,no,no,no,no,no,no
4,4,0,4,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,47,0,0,0,0,0,15,0,0,0,16,0,0,3,0,31,25,0,no,yes,no,no,no,no,no,no
4,5,1,4,1,1,0,0,0,0.0,?,?,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,no,no,yes,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,5,0,0,0,0,22,25,0,no,no,no,no,no,no,no,no
29,29,0,29,4,1,0,11,2,0.5833333,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,6,2,0,6,0,0,6,0,1,25,4,0,0,0,0,33,0,5,2,9,0,0,0,0,71,1,0,no,no,no,no,no,no,no,no
1,2,1,1,1,2,0,0,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,1,0,0,0,0,0,14,1,0,no,no,yes,no,no,no,no,no
8,8,0,8,4,1,0,6,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,0,38,2,1,0,0,0,4,0,8,2,8,1,0,1,0,30,1,0,no,no,no,no,no,no,no,no
12,14,2,12,16,1,0,28,0,0.53333336,1.0,1.0,3,0,3,0,0,0,3,0,0,0,5,4,0,5,0,0,5,0,4,111,0,4,0,0,2,8,22,41,16,41,2,2,0,0,67,1,0,no,no,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,2,0,0,0,0,9,25,0,no,no,yes,no,no,no,no,no
1,7,6,1,9,1,0,2,0,0.5,0.52380955,0.71428573,7,1,6,0,0,1,7,0,0,0,2,0,0,2,0,0,2,0,0,34,6,0,0,0,0,3,5,5,0,3,1,0,0,0,38,1,0,no,no,no,no,no,no,no,no
6,6,0,6,0,1,0,0,0,?,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,5,1,4,1,0,0,1,0,0,7,0,0,0,0,0,4,1,1,0,5,0,0,0,0,21,1,0,no,no,no,no,no,no,no,no
6,6,0,6,11,1,0,17,1,0.5,0.33333334,0.33333334,3,0,2,0,0,1,3,0,0,0,2,0,0,2,0,0,2,0,0,65,2,1,4,0,0,25,2,24,0,20,2,0,0,0,59,26,0,no,no,no,no,no,no,no,no
5,8,3,5,1,1,0,5,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,2,0,0,0,1,12,1,0,no,no,yes,no,no,no,no,no
8,13,5,8,3,1,0,12,0,0.4102564,0.33333334,0.33333334,3,3,3,0,0,0,3,0,0,0,13,1,0,13,0,0,1,0,0,24,3,0,0,0,0,0,1,1,0,13,0,0,0,0,35,17,0,no,no,no,no,yes,no,no,no
2,2,0,2,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,26,0,0,0,0,0,2,0,0,0,2,0,0,1,0,11,25,0,no,no,yes,no,no,no,no,no
4,7,3,4,9,2,0,1,0,0.5833333,0.60714287,1.0,8,0,8,0,0,0,8,0,0,0,3,0,0,3,0,0,0,0,0,37,5,0,0,0,0,5,1,8,0,5,1,0,0,0,19,1,0,no,no,no,no,no,no,no,no
4,5,1,4,4,1,0,9,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,3,0,3,1,0,0,0,15,1,0,no,no,yes,no,no,no,no,no
8,8,0,8,2,1,0,4,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,10,1,0,0,0,0,2,0,2,0,2,0,0,0,0,22,1,0,no,no,yes,no,no,no,no,no
6,6,0,6,1,1,0,8,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,0,no,no,yes,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,24,0,no,no,yes,no,no,no,no,no
2,4,2,2,6,1,0,0,15,0.0,0.0,0.0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,no,no,no,no,no,no,no,no
2,4,2,2,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,no,no,yes,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,3,0,0,0,0,14,25,0,no,no,no,no,no,no,no,no
7,7,0,7,2,1,0,2,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,2,0,1,0,1,0,0,0,0,19,1,0,no,no,yes,no,no,no,no,no
3,7,4,3,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,no,no,no,no,no,no,no,no
7,7,0,7,2,1,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,2,0,1,0,1,0,0,0,0,23,1,0,no,no,yes,no,no,no,no,no
2,2,0,2,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,6,0,0,0,0,17,25,0,no,no,no,no,no,no,no,no
14,15,1,14,3,1,0,7,1,0.5833333,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,4,0,0,4,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,4,0,0,0,0,26,1,0,no,no,no,no,no,no,no,no
